title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes
"Aku Jati, Aku Asperger",movie, Drama,2024,tt20118266,7.70,87.00
"Aku Jati, Aku Asperger",movie, Romance,2024,tt20118266,7.70,87.00
The 355,movie,Action,2022,tt8356942,5.60,41115.00
The 355,movie, Thriller,2022,tt8356942,5.60,41115.00
Fireheart,movie,Adventure,2022,tt8354218,6.20,3604.00
Fireheart,movie, Animation,2022,tt8354218,6.20,3604.00
Fireheart,movie, Comedy,2022,tt8354218,6.20,3604.00
Bhool Bhulaiyaa 3,movie,Comedy,2024,tt26932223,4.70,77701.00
Bhool Bhulaiyaa 3,movie, Fantasy,2024,tt26932223,4.70,77701.00
Bhool Bhulaiyaa 3,movie, Horror,2024,tt26932223,4.70,77701.00
Texas Chainsaw Massacre,movie,Crime,2022,tt11755740,4.70,66372.00
Texas Chainsaw Massacre,movie, Horror,2022,tt11755740,4.70,66372.00
Texas Chainsaw Massacre,movie, Thriller,2022,tt11755740,4.70,66372.00
A Madea Family Funeral,movie,Comedy,2019,tt7054636,4.70,5319.00
A Madea Family Funeral,movie, Drama,2019,tt7054636,4.70,5319.00
The Concierge at Hokkyoku Department Store,movie,Adventure,2023,tt28607487,6.60,578.00
The Concierge at Hokkyoku Department Store,movie, Animation,2023,tt28607487,6.60,578.00
The Concierge at Hokkyoku Department Store,movie, Family,2023,tt28607487,6.60,578.00
Against the Ice,movie,Adventure,2022,tt13873302,6.50,30166.00
Against the Ice,movie, Drama,2022,tt13873302,6.50,30166.00
Against the Ice,movie, History,2022,tt13873302,6.50,30166.00
American Renegades,movie,Action,2017,tt4106376,5.50,12187.00
American Renegades,movie, Adventure,2017,tt4106376,5.50,12187.00
American Renegades,movie, Crime,2017,tt4106376,5.50,12187.00
Memories of the Sword,movie,Action,2015,tt3054798,6.30,2642.00
Memories of the Sword,movie, Drama,2015,tt3054798,6.30,2642.00
Memories of the Sword,movie, History,2015,tt3054798,6.30,2642.00
The Meaning and Mystery of Life,movie,Animation,2023,tt15097224,5.20,63.00
The Meaning and Mystery of Life,movie, Documentary,2023,tt15097224,5.20,63.00
The Meaning and Mystery of Life,movie, Drama,2023,tt15097224,5.20,63.00
Her,movie,Drama,2013,tt1798709,8.00,703174.00
Her,movie, Romance,2013,tt1798709,8.00,703174.00
Her,movie, Sci-Fi,2013,tt1798709,8.00,703174.00
"Like Father, Like Son",movie,Drama,2013,tt2331143,7.80,29811.00
After the Storm,movie,Comedy,2016,tt5294966,7.40,13580.00
After the Storm,movie, Drama,2016,tt5294966,7.40,13580.00
The Bromley Boys,movie,Comedy,2018,tt2179231,6.20,4780.00
John Wick: Chapter 4,movie,Action,2023,tt10366206,7.60,380446.00
John Wick: Chapter 4,movie, Crime,2023,tt10366206,7.60,380446.00
John Wick: Chapter 4,movie, Thriller,2023,tt10366206,7.60,380446.00
Shoplifters,movie,Crime,2018,tt8075192,7.90,91753.00
Shoplifters,movie, Drama,2018,tt8075192,7.90,91753.00
Shoplifters,movie, Thriller,2018,tt8075192,7.90,91753.00
A Good Boy,movie,Drama,2022,tt32475568,5.30,11.00
A Good Boy,movie, Thriller,2022,tt32475568,5.30,11.00
My Suicide,movie,Comedy,2009,tt0492896,7.00,2687.00
My Suicide,movie, Drama,2009,tt0492896,7.00,2687.00
Fallen Leaves,movie,Comedy,2023,tt21027780,7.30,33310.00
Fallen Leaves,movie, Drama,2023,tt21027780,7.30,33310.00
Fallen Leaves,movie, Romance,2023,tt21027780,7.30,33310.00
Love Lies Bleeding,movie,Action,2024,tt19637052,6.60,58088.00
Love Lies Bleeding,movie, Adventure,2024,tt19637052,6.60,58088.00
Love Lies Bleeding,movie, Crime,2024,tt19637052,6.60,58088.00
Final Destination 5,movie,Horror,2011,tt1622979,5.90,138898.00
Final Destination 5,movie, Thriller,2011,tt1622979,5.90,138898.00
I Feel Pretty,movie,Comedy,2018,tt6791096,5.70,59040.00
I Feel Pretty,movie, Romance,2018,tt6791096,5.70,59040.00
The Present,movie,Comedy,2024,tt20255354,5.50,906.00
Terra Willy,movie,Adventure,2019,tt8329148,6.60,2548.00
Terra Willy,movie, Animation,2019,tt8329148,6.60,2548.00
Terra Willy,movie, Comedy,2019,tt8329148,6.60,2548.00
Be Somebody,movie,Comedy,2016,tt5512872,5.60,4371.00
Be Somebody,movie, Drama,2016,tt5512872,5.60,4371.00
Be Somebody,movie, Romance,2016,tt5512872,5.60,4371.00
Khel Khel Mein,movie,Comedy,2024,tt27056012,6.50,27526.00
Khel Khel Mein,movie, Drama,2024,tt27056012,6.50,27526.00
Erdal and Ece,movie,Comedy,2024,tt30504474,4.30,4263.00
A Quiet Place,movie,Drama,2018,tt6644200,7.50,630784.00
A Quiet Place,movie, Horror,2018,tt6644200,7.50,630784.00
A Quiet Place,movie, Sci-Fi,2018,tt6644200,7.50,630784.00
A Quiet Place Part II,movie,Drama,2020,tt8332922,7.20,305140.00
A Quiet Place Part II,movie, Horror,2020,tt8332922,7.20,305140.00
A Quiet Place Part II,movie, Sci-Fi,2020,tt8332922,7.20,305140.00
Cabrini,movie,Biography,2024,tt14351082,7.30,9002.00
Cabrini,movie, Drama,2024,tt14351082,7.30,9002.00
Kidnapped: The Abduction of Edgardo Mortara,movie,Drama,2023,tt14137416,7.00,4185.00
Kidnapped: The Abduction of Edgardo Mortara,movie, History,2023,tt14137416,7.00,4185.00
Rampage,movie,Action,2018,tt2231461,6.10,194786.00
Rampage,movie, Adventure,2018,tt2231461,6.10,194786.00
Rampage,movie, Sci-Fi,2018,tt2231461,6.10,194786.00
The Revenant,movie,Adventure,2015,tt1663202,8.00,913532.00
The Revenant,movie, Drama,2015,tt1663202,8.00,913532.00
The Revenant,movie, Western,2015,tt1663202,8.00,913532.00
Argo,movie,Biography,2012,tt1024648,7.70,653297.00
Argo,movie, Drama,2012,tt1024648,7.70,653297.00
Argo,movie, History,2012,tt1024648,7.70,653297.00
Godzilla x Kong: The New Empire,movie,Action,2024,tt14539740,6.00,123405.00
Godzilla x Kong: The New Empire,movie, Adventure,2024,tt14539740,6.00,123405.00
Godzilla x Kong: The New Empire,movie, Fantasy,2024,tt14539740,6.00,123405.00
White Lily,movie,Drama,2016,tt5961906,4.60,643.00
White Lily,movie, Horror,2016,tt5961906,4.60,643.00
Wet Woman in the Wind,movie,Drama,2016,tt5883008,5.70,1496.00
Wet Woman in the Wind,movie, Horror,2016,tt5883008,5.70,1496.00
Wet Woman in the Wind,movie, Romance,2016,tt5883008,5.70,1496.00
Silent Parade,movie,Crime,2022,tt21608894,6.20,580.00
Silent Parade,movie, Drama,2022,tt21608894,6.20,580.00
Silent Parade,movie, Mystery,2022,tt21608894,6.20,580.00
Masquerade Night,movie,Crime,2021,tt13582738,6.20,929.00
Masquerade Night,movie, Drama,2021,tt13582738,6.20,929.00
Masquerade Night,movie, Mystery,2021,tt13582738,6.20,929.00
Masquerade Hotel,movie,Crime,2019,tt7502322,6.30,2361.00
Masquerade Hotel,movie, Drama,2019,tt7502322,6.30,2361.00
Masquerade Hotel,movie, Mystery,2019,tt7502322,6.30,2361.00
Chappie,movie,Action,2015,tt1823672,6.80,278148.00
Chappie,movie, Crime,2015,tt1823672,6.80,278148.00
Chappie,movie, Drama,2015,tt1823672,6.80,278148.00
Bienvenue à bord!,movie,Comedy,1990,tt0099132,5.10,144.00
Bienvenue à bord!,movie, Drama,1990,tt0099132,5.10,144.00
Bienvenue à bord!,movie, Thriller,1990,tt0099132,5.10,144.00
Snitch,movie,Action,2013,tt0882977,6.40,94492.00
Snitch,movie, Drama,2013,tt0882977,6.40,94492.00
Snitch,movie, Thriller,2013,tt0882977,6.40,94492.00
High-Rise,movie,Drama,2015,tt0462335,5.50,46565.00
High-Rise,movie, Sci-Fi,2015,tt0462335,5.50,46565.00
Reversi,movie,Drama,2024,tt30790771,7.00,280.00
Reversi,movie, Romance,2024,tt30790771,7.00,280.00
Reversi,movie, Sci-Fi,2024,tt30790771,7.00,280.00
The Cursed,movie,Fantasy,2021,tt9907782,6.20,20442.00
The Cursed,movie, Horror,2021,tt9907782,6.20,20442.00
The Cursed,movie, Mystery,2021,tt9907782,6.20,20442.00
Speak No Evil,movie,Drama,2024,tt27534307,6.80,107504.00
Speak No Evil,movie, Horror,2024,tt27534307,6.80,107504.00
Speak No Evil,movie, Thriller,2024,tt27534307,6.80,107504.00
Big Fish & Begonia,movie,Adventure,2016,tt1920885,7.00,7183.00
Big Fish & Begonia,movie, Animation,2016,tt1920885,7.00,7183.00
Big Fish & Begonia,movie, Drama,2016,tt1920885,7.00,7183.00
Ready Player One,movie,Action,2018,tt1677720,7.40,519125.00
Ready Player One,movie, Adventure,2018,tt1677720,7.40,519125.00
Ready Player One,movie, Sci-Fi,2018,tt1677720,7.40,519125.00
Close to You,movie,Drama,2023,tt28055434,5.20,1283.00
Criminal,movie,Action,2016,tt3014866,6.30,73379.00
Criminal,movie, Sci-Fi,2016,tt3014866,6.30,73379.00
Criminal,movie, Thriller,2016,tt3014866,6.30,73379.00
Evil Dead Rise,movie,Horror,2023,tt13345606,6.50,156589.00
The Predator,movie,Action,2018,tt3829266,5.30,154645.00
The Predator,movie, Adventure,2018,tt3829266,5.30,154645.00
The Predator,movie, Sci-Fi,2018,tt3829266,5.30,154645.00
The Conjuring,movie,Horror,2013,tt1457767,7.50,585937.00
The Conjuring,movie, Mystery,2013,tt1457767,7.50,585937.00
The Conjuring,movie, Thriller,2013,tt1457767,7.50,585937.00
Gone Girl,movie,Drama,2014,tt2267998,8.10,1124134.00
Gone Girl,movie, Mystery,2014,tt2267998,8.10,1124134.00
Gone Girl,movie, Thriller,2014,tt2267998,8.10,1124134.00
Extinction,movie,Action,2018,tt3201640,5.80,60224.00
Extinction,movie, Drama,2018,tt3201640,5.80,60224.00
Extinction,movie, Sci-Fi,2018,tt3201640,5.80,60224.00
Even the Rain,movie,Drama,2010,tt1422032,7.40,15221.00
Even the Rain,movie, History,2010,tt1422032,7.40,15221.00
The Bricklayer,movie,Action,2023,tt2016303,5.20,12904.00
The Bricklayer,movie, Thriller,2023,tt2016303,5.20,12904.00
The Greatest Showman,movie,Biography,2017,tt1485796,7.50,331598.00
The Greatest Showman,movie, Drama,2017,tt1485796,7.50,331598.00
The Greatest Showman,movie, Musical,2017,tt1485796,7.50,331598.00
Indian 2,movie,Action,2024,tt8066940,3.80,16459.00
Indian 2,movie, Drama,2024,tt8066940,3.80,16459.00
Indian 2,movie, Musical,2024,tt8066940,3.80,16459.00
Sleeping Dogs,movie,Crime,2024,tt8542964,6.20,22130.00
Sleeping Dogs,movie, Mystery,2024,tt8542964,6.20,22130.00
Sleeping Dogs,movie, Thriller,2024,tt8542964,6.20,22130.00
Disco Inferno,movie,Horror,2023,tt29291452,3.70,1078.00
Disco Inferno,movie, Short,2023,tt29291452,3.70,1078.00
Mission: Cross,movie,Action,2024,tt30515931,6.10,2654.00
Mission: Cross,movie, Comedy,2024,tt30515931,6.10,2654.00
Mission: Cross,movie, Crime,2024,tt30515931,6.10,2654.00
How to Make Millions Before Grandma Dies,movie,Comedy,2024,tt31392609,7.90,16588.00
How to Make Millions Before Grandma Dies,movie, Drama,2024,tt31392609,7.90,16588.00
How to Make Millions Before Grandma Dies,movie, Family,2024,tt31392609,7.90,16588.00
Mission: Impossible - Rogue Nation,movie,Action,2015,tt2381249,7.40,430512.00
Mission: Impossible - Rogue Nation,movie, Adventure,2015,tt2381249,7.40,430512.00
Mission: Impossible - Rogue Nation,movie, Thriller,2015,tt2381249,7.40,430512.00
Adios Amigo,movie,Comedy,2024,tt26626445,5.90,1446.00
Adios Amigo,movie, Drama,2024,tt26626445,5.90,1446.00
Fatman,movie,Action,2020,tt10310140,5.90,32218.00
Fatman,movie, Adventure,2020,tt10310140,5.90,32218.00
Fatman,movie, Comedy,2020,tt10310140,5.90,32218.00
Mission: Impossible - Dead Reckoning Part One,movie,Action,2023,tt9603212,7.60,296641.00
Mission: Impossible - Dead Reckoning Part One,movie, Adventure,2023,tt9603212,7.60,296641.00
Mission: Impossible - Dead Reckoning Part One,movie, Thriller,2023,tt9603212,7.60,296641.00
Wonder,movie,Drama,2017,tt2543472,7.90,188953.00
Wonder,movie, Family,2017,tt2543472,7.90,188953.00
Fanfic,movie,Drama,2023,tt27612422,5.80,1410.00
Too Old for Fairy Tales 2,movie,Family,2024,tt31739491,4.90,414.00
Miller's Girl,movie,Comedy,2024,tt8310486,5.20,24112.00
Miller's Girl,movie, Drama,2024,tt8310486,5.20,24112.00
Miller's Girl,movie, Thriller,2024,tt8310486,5.20,24112.00
Crosspoint,movie,Action,2024,tt31455353,6.90,54.00
Crosspoint,movie, Drama,2024,tt31455353,6.90,54.00
Crosspoint,movie, Thriller,2024,tt31455353,6.90,54.00
Reagan,movie,Biography,2024,tt1723808,6.10,11440.00
Reagan,movie, Drama,2024,tt1723808,6.10,11440.00
Reagan,movie, History,2024,tt1723808,6.10,11440.00
"Rachel Bloom: Death, Let Me Do My Special",movie,Comedy,2024,tt33335530,6.60,341.00
"Rachel Bloom: Death, Let Me Do My Special",movie, Documentary,2024,tt33335530,6.60,341.00
"Rachel Bloom: Death, Let Me Do My Special",movie, Music,2024,tt33335530,6.60,341.00
Scary Stories to Tell in the Dark,movie,Adventure,2019,tt3387520,6.20,89347.00
Scary Stories to Tell in the Dark,movie, Horror,2019,tt3387520,6.20,89347.00
Scary Stories to Tell in the Dark,movie, Mystery,2019,tt3387520,6.20,89347.00
Like for Likes,movie,Comedy,2016,tt5358570,6.40,759.00
Like for Likes,movie, Romance,2016,tt5358570,6.40,759.00
Happiness Ever After,movie,Drama,2021,tt14307890,4.70,214.00
Happiness Ever After,movie, Romance,2021,tt14307890,4.70,214.00
Umjolo: The Gone Girl,movie,Comedy,2024,tt33812405,4.40,280.00
Umjolo: The Gone Girl,movie, Drama,2024,tt33812405,4.40,280.00
Umjolo: The Gone Girl,movie, Romance,2024,tt33812405,4.40,280.00
Johnny English Strikes Again,movie,Action,2018,tt6921996,6.20,87589.00
Johnny English Strikes Again,movie, Adventure,2018,tt6921996,6.20,87589.00
Johnny English Strikes Again,movie, Comedy,2018,tt6921996,6.20,87589.00
Blue Giant,movie,Animation,2023,tt15737898,7.90,2993.00
Blue Giant,movie, Drama,2023,tt15737898,7.90,2993.00
Blue Giant,movie, Music,2023,tt15737898,7.90,2993.00
Dosen Ghaib: It's Nighttime or You Already Know,movie,Horror,2024,tt30517650,4.10,305.00
Dosen Ghaib: It's Nighttime or You Already Know,movie, Thriller,2024,tt30517650,4.10,305.00
R.I.P.D. 2: Rise of the Damned,movie,Action,2022,tt21094994,4.60,6237.00
R.I.P.D. 2: Rise of the Damned,movie, Adventure,2022,tt21094994,4.60,6237.00
R.I.P.D. 2: Rise of the Damned,movie, Comedy,2022,tt21094994,4.60,6237.00
Unicorns,movie,Drama,2023,tt21451014,7.30,1315.00
Unicorns,movie, Romance,2023,tt21451014,7.30,1315.00
Woody Woodpecker,movie,Adventure,2017,tt2114504,4.20,5787.00
Woody Woodpecker,movie, Animation,2017,tt2114504,4.20,5787.00
Woody Woodpecker,movie, Comedy,2017,tt2114504,4.20,5787.00
"Don't Worry, He Won't Get Far on Foot",movie,Biography,2018,tt6288124,6.80,32180.00
"Don't Worry, He Won't Get Far on Foot",movie, Comedy,2018,tt6288124,6.80,32180.00
"Don't Worry, He Won't Get Far on Foot",movie, Drama,2018,tt6288124,6.80,32180.00
The Forbidden Camp: Mass Possession,movie,Horror,2024,tt33047057,6.10,350.00
Decibel,movie,Action,2022,tt17494686,6.10,2060.00
Decibel,movie, Drama,2022,tt17494686,6.10,2060.00
Decibel,movie, Thriller,2022,tt17494686,6.10,2060.00
The Powerpuff Girls Movie,movie,Action,2002,tt0289408,6.50,11405.00
The Powerpuff Girls Movie,movie, Adventure,2002,tt0289408,6.50,11405.00
The Powerpuff Girls Movie,movie, Animation,2002,tt0289408,6.50,11405.00
Tom & Jerry,movie,Adventure,2021,tt1361336,5.30,41724.00
Tom & Jerry,movie, Animation,2021,tt1361336,5.30,41724.00
Tom & Jerry,movie, Comedy,2021,tt1361336,5.30,41724.00
Brotherhood of Blades,movie,Action,2014,tt4019426,6.60,3909.00
Brotherhood of Blades,movie, History,2014,tt4019426,6.60,3909.00
Savage Salvation,movie,Action,2022,tt13055982,4.80,3620.00
Savage Salvation,movie, Thriller,2022,tt13055982,4.80,3620.00
Aristokratka ve varu,movie,Comedy,2024,tt28687184,5.30,73.00
Resurrected,movie,Horror,2023,tt15340206,5.30,1780.00
Resurrected,movie, Sci-Fi,2023,tt15340206,5.30,1780.00
Jujutsu Kaisen 0,movie,Action,2021,tt14331144,7.80,50436.00
Jujutsu Kaisen 0,movie, Animation,2021,tt14331144,7.80,50436.00
Jujutsu Kaisen 0,movie, Fantasy,2021,tt14331144,7.80,50436.00
Teenage Mutant Ninja Turtles: Mutant Mayhem,movie,Action,2023,tt8589698,7.20,73704.00
Teenage Mutant Ninja Turtles: Mutant Mayhem,movie, Adventure,2023,tt8589698,7.20,73704.00
Teenage Mutant Ninja Turtles: Mutant Mayhem,movie, Animation,2023,tt8589698,7.20,73704.00
Harlot's Prayer,movie,Drama,2023,tt27799267,7.20,497.00
Harlot's Prayer,movie, Thriller,2023,tt27799267,7.20,497.00
Pantaskah Aku Berhijab,movie,Drama,2024,tt33983022,7.90,73.00
Pantaskah Aku Berhijab,movie, Romance,2024,tt33983022,7.90,73.00
Solo cose belle,movie,Drama,2019,tt8826492,6.40,279.00
Totem,movie,Drama,2023,tt26315142,7.00,3820.00
Dead in Tombstone,movie,Action,2013,tt2268419,4.80,6258.00
Dead in Tombstone,movie, Fantasy,2013,tt2268419,4.80,6258.00
Dead in Tombstone,movie, Horror,2013,tt2268419,4.80,6258.00
Lost Ladies,movie,Comedy,2023,tt21626284,8.30,52242.00
Lost Ladies,movie, Drama,2023,tt21626284,8.30,52242.00
"Berlin, Berlin",movie,Comedy,2020,tt10556130,3.90,603.00
"Berlin, Berlin",movie, Drama,2020,tt10556130,3.90,603.00
"Berlin, Berlin",movie, Romance,2020,tt10556130,3.90,603.00
Proud Mary,movie,Action,2018,tt6421110,5.00,11259.00
Proud Mary,movie, Crime,2018,tt6421110,5.00,11259.00
Proud Mary,movie, Drama,2018,tt6421110,5.00,11259.00
Siblings of the Cape,movie,Drama,2018,tt8585484,6.60,391.00
Evangelion: Death (True)²,movie,Action,1998,tt28717062,6.40,557.00
Evangelion: Death (True)²,movie, Animation,1998,tt28717062,6.40,557.00
Evangelion: Death (True)²,movie, Drama,1998,tt28717062,6.40,557.00
Puss in Boots: The Last Wish,movie,Action,2022,tt3915174,7.80,205839.00
Puss in Boots: The Last Wish,movie, Adventure,2022,tt3915174,7.80,205839.00
Puss in Boots: The Last Wish,movie, Animation,2022,tt3915174,7.80,205839.00
Only You,movie,Drama,2018,tt7531138,6.70,3901.00
Only You,movie, Romance,2018,tt7531138,6.70,3901.00
Furiosa: A Mad Max Saga,movie,Action,2024,tt12037194,7.50,289482.00
Furiosa: A Mad Max Saga,movie, Adventure,2024,tt12037194,7.50,289482.00
Furiosa: A Mad Max Saga,movie, Sci-Fi,2024,tt12037194,7.50,289482.00
The Lovebirds,movie,Action,2020,tt8851668,6.10,28564.00
The Lovebirds,movie, Comedy,2020,tt8851668,6.10,28564.00
The Lovebirds,movie, Crime,2020,tt8851668,6.10,28564.00
Life,movie,Horror,2017,tt5442430,6.60,268325.00
Life,movie, Sci-Fi,2017,tt5442430,6.60,268325.00
Life,movie, Thriller,2017,tt5442430,6.60,268325.00
World War Z,movie,Action,2013,tt0816711,7.00,754023.00
World War Z,movie, Adventure,2013,tt0816711,7.00,754023.00
World War Z,movie, Horror,2013,tt0816711,7.00,754023.00
Out of the Blue,movie,Crime,2022,tt15333788,4.40,1850.00
Out of the Blue,movie, Drama,2022,tt15333788,4.40,1850.00
Out of the Blue,movie, Mystery,2022,tt15333788,4.40,1850.00
Swimming in a Sand Pool,movie,Comedy,2024,tt33034308,5.70,53.00
Swimming in a Sand Pool,movie, Drama,2024,tt33034308,5.70,53.00
Hyena Road,movie,Drama,2015,tt4034452,6.50,9618.00
Hyena Road,movie, War,2015,tt4034452,6.50,9618.00
Motichoor Chaknachoor,movie,Comedy,2019,tt9172840,5.80,3404.00
Motichoor Chaknachoor,movie, Romance,2019,tt9172840,5.80,3404.00
El Camino,movie,Crime,2019,tt9243946,7.30,317972.00
El Camino,movie, Drama,2019,tt9243946,7.30,317972.00
El Camino,movie, Thriller,2019,tt9243946,7.30,317972.00
Silence,movie,Drama,2016,tt0490215,7.20,127819.00
Silence,movie, History,2016,tt0490215,7.20,127819.00
A Quiet Place: Day One,movie,Drama,2024,tt13433802,6.30,153319.00
A Quiet Place: Day One,movie, Horror,2024,tt13433802,6.30,153319.00
A Quiet Place: Day One,movie, Sci-Fi,2024,tt13433802,6.30,153319.00
Following,movie,Mystery,2024,tt32220831,6.50,1381.00
Following,movie, Thriller,2024,tt32220831,6.50,1381.00
The Catholic School,movie,Drama,2021,tt10345782,5.60,3925.00
Love in the Big City,movie,Comedy,2024,tt33022813,7.40,1610.00
Love in the Big City,movie, Drama,2024,tt33022813,7.40,1610.00
Love in the Big City,movie, Romance,2024,tt33022813,7.40,1610.00
The Boys,movie,Crime,2022,tt22298582,6.60,207.00
The Boys,movie, Drama,2022,tt22298582,6.60,207.00
The Boys,movie, Mystery,2022,tt22298582,6.60,207.00
A Balloon's Landing,movie,Drama,2024,tt31843865,6.60,558.00
Noryang: Deadly Sea,movie,Action,2023,tt22813112,6.30,1051.00
Noryang: Deadly Sea,movie, Biography,2023,tt22813112,6.30,1051.00
Noryang: Deadly Sea,movie, History,2023,tt22813112,6.30,1051.00
Dog Days,movie,Comedy,2024,tt30911335,6.70,326.00
Dog Days,movie, Drama,2024,tt30911335,6.70,326.00
Dog Days,movie, Family,2024,tt30911335,6.70,326.00
The Children's Train,movie,Drama,2024,tt29242846,7.40,7651.00
The Children's Train,movie, History,2024,tt29242846,7.40,7651.00
Time Cut,movie,Horror,2024,tt14857528,5.00,19557.00
Time Cut,movie, Mystery,2024,tt14857528,5.00,19557.00
Time Cut,movie, Sci-Fi,2024,tt14857528,5.00,19557.00
Christmas on Windmill Way,movie,Romance,2023,tt28152535,5.10,2130.00
Troll Factory,movie,Crime,2024,tt31315820,5.90,489.00
